user_id,name,affiliation,prev_rank,p_wins,p_win_pct,season_hits,week0_rank,week1_hits,week1_rate,week1_pct,week1_rank,week2_hits,week2_rate,week2_pct,week2_rank,week3_hits,week3_rate,week3_pct,week3_rank,week4_hits,week4_rate,week4_pct,week4_rank,week5_hits,week5_rate,week5_pct,week5_rank,week6_hits,week6_rate,week6_pct,week6_rank,week7_hits,week7_rate,week7_pct,week7_rank,week8_hits,week8_rate,week8_pct,week8_rank,week9_hits,week9_rate,week9_pct,week9_rank,week10_hits,week10_rate,week10_pct,week10_rank,week11_hits,week11_rate,week11_pct,week11_rank,week12_hits,week12_rate,week12_pct,week12_rank,week13_hits,week13_rate,week13_pct,week13_rank,week14_hits,week14_rate,week14_pct,week14_rank,week15_hits,week15_rate,week15_pct,week15_rank,week16_hits,week16_rate,week16_pct,week16_rank,week17_hits,week17_rate,week17_pct,week17_rank,week18_hits,week18_rate,week18_pct,week18_rank,week19_hits,week19_rate,week19_pct,week19_rank,week20_hits,week20_rate,week20_pct,week20_rank,week21_hits,week21_rate,week21_pct,week21_rank
255,Mike Dyce,Fansided,7,175,66.288,0,11.0,10,0,0.6666666666666666,0,12,0,0.75,0,6,0,0.375,0,12,0,0.75,0,7,0,0.5,0,4,0,0.2857142857142857,0,11,0,0.7333333333333333,0,12,0,0.9230769230769231,0,7,0,0.5384615384615384,0,11,0,0.7857142857142857,0,10,0,0.7142857142857143,0,13,0,0.8125,0,11,0,0.6875,0,9,0,0.5625,0,13,0,0.8125,0,0,0,0.0,0,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Mike Middlehurst-Schwartz,USA Today,8,175,66.038,0,12.0,8,0,0.5333333333333333,0,12,0,0.75,0,9,0,0.5625,0,7,0,0.4375,0,9,0,0.6428571428571429,0,6,0,0.42857142857142855,0,12,0,0.8,0,11,0,0.8461538461538461,0,7,0,0.5384615384615384,0,10,0,0.7142857142857143,0,9,0,0.6428571428571429,0,13,0,0.8125,0,12,0,0.75,0,8,0,0.5,0,11,0,0.6875,0,13,0,0.8125,0,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,OddsShark,Oddsshark,9,174,65.909,0,14.0,7,0,0.4666666666666667,0,10,0,0.625,0,8,0,0.5,0,8,0,0.5,0,4,0,0.2857142857142857,0,7,0,0.5,0,12,0,0.8,0,11,0,0.8461538461538461,0,10,0,0.7692307692307693,0,11,0,0.7857142857142857,0,8,0,0.5714285714285714,0,12,0,0.75,0,14,0,0.875,0,7,0,0.4375,0,11,0,0.6875,0,12,0,0.75,0,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Yahoo Users,Yahoo,9,174,65.909,0,14.0,9,0,0.6,0,10,0,0.625,0,9,0,0.5625,0,11,0,0.6875,0,7,0,0.5,0,5,0,0.35714285714285715,0,12,0,0.8,0,11,0,0.8461538461538461,0,9,0,0.6923076923076923,0,9,0,0.6428571428571429,0,9,0,0.6428571428571429,0,13,0,0.8125,0,11,0,0.6875,0,8,0,0.5,0,14,0,0.875,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Jamey Eisenberg,CBS,10,174,65.66,0,17.0,10,0,0.6666666666666666,0,11,0,0.6875,0,8,0,0.5,0,11,0,0.6875,0,9,0,0.6428571428571429,0,7,0,0.5,0,11,0,0.7333333333333333,0,12,0,0.9230769230769231,0,9,0,0.6923076923076923,0,10,0,0.7142857142857143,0,12,0,0.8571428571428571,0,12,0,0.75,0,11,0,0.6875,0,10,0,0.625,0,14,0,0.875,0,12,0,0.75,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Brandon George,DallasMorningNews,10,174,65.66,0,17.0,11,0,0.7333333333333333,0,13,0,0.8125,0,8,0,0.5,0,12,0,0.75,0,6,0,0.42857142857142855,0,5,0,0.35714285714285715,0,11,0,0.7333333333333333,0,11,0,0.8461538461538461,0,8,0,0.6153846153846154,0,10,0,0.7142857142857143,0,8,0,0.5714285714285714,0,14,0,0.875,0,9,0,0.5625,0,7,0,0.4375,0,9,0,0.5625,0,12,0,0.75,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,K.C. Joyner,ESPN,10,174,65.66,0,17.0,9,0,0.6,0,11,0,0.6875,0,8,0,0.5,0,10,0,0.625,0,9,0,0.6428571428571429,0,5,0,0.35714285714285715,0,12,0,0.8,0,11,0,0.8461538461538461,0,9,0,0.6923076923076923,0,11,0,0.7857142857142857,0,9,0,0.6428571428571429,0,13,0,0.8125,0,13,0,0.8125,0,10,0,0.625,0,15,0,0.9375,0,13,0,0.8125,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Accuscore,Accuscore,11,173,65.53,0,19.0,9,0,0.6,0,12,0,0.75,0,8,0,0.5,0,11,0,0.6875,0,10,0,0.7142857142857143,0,5,0,0.35714285714285715,0,11,0,0.7333333333333333,0,11,0,0.8461538461538461,0,8,0,0.6153846153846154,0,9,0,0.6428571428571429,0,8,0,0.5714285714285714,0,11,0,0.6875,0,11,0,0.6875,0,8,0,0.5,0,13,0,0.8125,0,12,0,0.75,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Kayla Knierim,Fansided,11,173,65.53,0,19.0,10,0,0.6666666666666666,0,10,0,0.625,0,10,0,0.625,0,11,0,0.6875,0,8,0,0.5714285714285714,0,5,0,0.35714285714285715,0,11,0,0.7333333333333333,0,12,0,0.9230769230769231,0,8,0,0.6153846153846154,0,10,0,0.7142857142857143,0,9,0,0.6428571428571429,0,11,0,0.6875,0,11,0,0.6875,0,6,0,0.375,0,13,0,0.8125,0,13,0,0.8125,0,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,ESPN Fans,ESPN,12,173,65.283,0,23.0,9,0,0.6,0,12,0,0.75,0,8,0,0.5,0,11,0,0.6875,0,7,0,0.5,0,4,0,0.2857142857142857,0,12,0,0.8,0,13,0,1.0,0,8,0,0.6153846153846154,0,10,0,0.7142857142857143,0,7,0,0.5,0,12,0,0.75,0,12,0,0.75,0,8,0,0.5,0,12,0,0.75,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Steve Palazzolo,ProFootballFocus,12,173,65.283,0,23.0,8,0,0.5333333333333333,0,12,0,0.75,0,8,0,0.5,0,10,0,0.625,0,9,0,0.6428571428571429,0,6,0,0.42857142857142855,0,12,0,0.8,0,11,0,0.8461538461538461,0,8,0,0.6153846153846154,0,10,0,0.7142857142857143,0,5,0,0.35714285714285715,0,12,0,0.75,0,11,0,0.6875,0,10,0,0.625,0,12,0,0.75,0,13,0,0.8125,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Kate Hairopoulos,DallasMorningNews,12,173,65.283,0,23.0,10,0,0.6666666666666666,0,10,0,0.625,0,4,0,0.25,0,9,0,0.5625,0,7,0,0.5,0,6,0,0.42857142857142855,0,11,0,0.7333333333333333,0,10,0,0.7692307692307693,0,7,0,0.5384615384615384,0,10,0,0.7142857142857143,0,9,0,0.6428571428571429,0,13,0,0.8125,0,8,0,0.5,0,7,0,0.4375,0,14,0,0.875,0,10,0,0.625,0,7,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Teamrankings,TeamRankings,12,173,65.283,0,23.0,8,0,0.5333333333333333,0,11,0,0.6875,0,8,0,0.5,0,9,0,0.5625,0,6,0,0.42857142857142855,0,5,0,0.35714285714285715,0,13,0,0.8666666666666667,0,12,0,0.9230769230769231,0,8,0,0.6153846153846154,0,11,0,0.7857142857142857,0,10,0,0.7142857142857143,0,14,0,0.875,0,10,0,0.625,0,9,0,0.5625,0,14,0,0.875,0,13,0,0.8125,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Pickwatch Fan Picks,Pickwatch,13,172,64.906,0,28.0,10,0,0.6666666666666666,0,11,0,0.6875,0,9,0,0.5625,0,11,0,0.6875,0,7,0,0.5,0,5,0,0.35714285714285715,0,12,0,0.8,0,12,0,0.9230769230769231,0,9,0,0.6923076923076923,0,10,0,0.7142857142857143,0,9,0,0.6428571428571429,0,12,0,0.75,0,12,0,0.75,0,7,0,0.4375,0,13,0,0.8125,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Kurt Warner,NFL,13,172,64.906,0,28.0,8,0,0.5333333333333333,0,12,0,0.75,0,8,0,0.5,0,10,0,0.625,0,6,0,0.42857142857142855,0,9,0,0.6428571428571429,0,10,0,0.6666666666666666,0,1,0,0.07692307692307693,0,9,0,0.6923076923076923,0,10,0,0.7142857142857143,0,10,0,0.7142857142857143,0,13,0,0.8125,0,11,0,0.6875,0,9,0,0.5625,0,10,0,0.625,0,11,0,0.6875,0,7,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Stephen White,SB Nation,13,172,64.906,0,28.0,10,0,0.6666666666666666,0,10,0,0.625,0,10,0,0.625,0,7,0,0.4375,0,5,0,0.35714285714285715,0,6,0,0.42857142857142855,0,12,0,0.8,0,9,0,0.6923076923076923,0,9,0,0.6923076923076923,0,9,0,0.6428571428571429,0,9,0,0.6428571428571429,0,11,0,0.6875,0,11,0,0.6875,0,7,0,0.4375,0,11,0,0.6875,0,9,0,0.5625,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Lorenzo Reyes,USA Today,13,172,64.906,0,28.0,10,0,0.6666666666666666,0,11,0,0.6875,0,7,0,0.4375,0,10,0,0.625,0,8,0,0.5714285714285714,0,4,0,0.2857142857142857,0,11,0,0.7333333333333333,0,11,0,0.8461538461538461,0,8,0,0.6153846153846154,0,10,0,0.7142857142857143,0,7,0,0.5,0,12,0,0.75,0,14,0,0.875,0,9,0,0.5625,0,12,0,0.75,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,David Steele,Sporting News,13,172,64.906,0,28.0,9,0,0.6,0,12,0,0.75,0,5,0,0.3125,0,10,0,0.625,0,7,0,0.5,0,5,0,0.35714285714285715,0,11,0,0.7333333333333333,0,9,0,0.6923076923076923,0,8,0,0.6153846153846154,0,10,0,0.7142857142857143,0,7,0,0.5,0,12,0,0.75,0,10,0,0.625,0,7,0,0.4375,0,9,0,0.5625,0,11,0,0.6875,0,6,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Expert Consensus,Pickwatch,14,171,65.267,0,29.0,10,0,0.6666666666666666,0,11,0,0.6875,0,8,0,0.5,0,11,0,0.6875,0,7,0,0.5,0,5,0,0.35714285714285715,0,12,0,0.8,0,12,0,0.9230769230769231,0,8,0,0.6153846153846154,0,10,0,0.7142857142857143,0,9,0,0.6428571428571429,0,13,0,0.8125,0,11,0,0.6875,0,8,0,0.5,0,14,0,0.875,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Steve Mariucci,NFL,15,171,64.528,0,34.0,8,0,0.5333333333333333,0,10,0,0.625,0,8,0,0.5,0,10,0,0.625,0,8,0,0.5714285714285714,0,7,0,0.5,0,9,0,0.6,0,2,0,0.15384615384615385,0,7,0,0.5384615384615384,0,12,0,0.8571428571428571,0,9,0,0.6428571428571429,0,13,0,0.8125,0,11,0,0.6875,0,8,0,0.5,0,12,0,0.75,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Gordon McGuinness,ProFootballFocus,15,171,64.528,0,34.0,10,0,0.6666666666666666,0,11,0,0.6875,0,5,0,0.3125,0,6,0,0.375,0,8,0,0.5714285714285714,0,5,0,0.35714285714285715,0,8,0,0.5333333333333333,0,10,0,0.7692307692307693,0,7,0,0.5384615384615384,0,12,0,0.8571428571428571,0,11,0,0.7857142857142857,0,12,0,0.75,0,9,0,0.5625,0,6,0,0.375,0,13,0,0.8125,0,13,0,0.8125,0,7,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Pete Prisco,CBS,15,171,64.528,0,34.0,8,0,0.5333333333333333,0,11,0,0.6875,0,8,0,0.5,0,10,0,0.625,0,9,0,0.6428571428571429,0,7,0,0.5,0,11,0,0.7333333333333333,0,11,0,0.8461538461538461,0,7,0,0.5384615384615384,0,10,0,0.7142857142857143,0,10,0,0.7142857142857143,0,12,0,0.75,0,10,0,0.625,0,10,0,0.625,0,12,0,0.75,0,11,0,0.6875,0,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Microsoft Cortana,Microsoft,15,171,64.528,0,34.0,8,0,0.5333333333333333,0,11,0,0.6875,0,11,0,0.6875,0,8,0,0.5,0,7,0,0.5,0,5,0,0.35714285714285715,0,12,0,0.8,0,12,0,0.9230769230769231,0,10,0,0.7692307692307693,0,11,0,0.7857142857142857,0,9,0,0.6428571428571429,0,12,0,0.75,0,11,0,0.6875,0,8,0,0.5,0,13,0,0.8125,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Kevin Sherrington,DallasMorningNews,15,171,64.528,0,34.0,11,0,0.7333333333333333,0,13,0,0.8125,0,6,0,0.375,0,10,0,0.625,0,8,0,0.5714285714285714,0,6,0,0.42857142857142855,0,9,0,0.6,0,11,0,0.8461538461538461,0,10,0,0.7692307692307693,0,11,0,0.7857142857142857,0,10,0,0.7142857142857143,0,13,0,0.8125,0,11,0,0.6875,0,10,0,0.625,0,15,0,0.9375,0,13,0,0.8125,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,FiveThirtyEight,FiveThirtyEight,16,170,64.639,0,35.0,10,0,0.6666666666666666,0,11,0,0.6875,0,8,0,0.5,0,12,0,0.75,0,8,0,0.5714285714285714,0,6,0,0.42857142857142855,0,9,0,0.6,0,11,0,0.8461538461538461,0,5,0,0.38461538461538464,0,12,0,0.8571428571428571,0,8,0,0.5714285714285714,0,11,0,0.6875,0,12,0,0.75,0,9,0,0.5625,0,12,0,0.75,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Jeff Ratcliffe,ProFootballFocus,17,170,64.151,0,37.0,11,0,0.7333333333333333,0,13,0,0.8125,0,8,0,0.5,0,10,0,0.625,0,8,0,0.5714285714285714,0,6,0,0.42857142857142855,0,11,0,0.7333333333333333,0,13,0,1.0,0,8,0,0.6153846153846154,0,11,0,0.7857142857142857,0,11,0,0.7857142857142857,0,13,0,0.8125,0,12,0,0.75,0,8,0,0.5,0,14,0,0.875,0,13,0,0.8125,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Joel Thorman,SB Nation,17,170,64.151,0,37.0,7,0,0.4666666666666667,0,10,0,0.625,0,6,0,0.375,0,12,0,0.75,0,9,0,0.6428571428571429,0,8,0,0.5714285714285714,0,10,0,0.6666666666666666,0,10,0,0.7692307692307693,0,7,0,0.5384615384615384,0,9,0,0.6428571428571429,0,9,0,0.6428571428571429,0,10,0,0.625,0,10,0,0.625,0,9,0,0.5625,0,10,0,0.625,0,11,0,0.6875,0,11,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Michael David Smith,PFT,18,169,63.774,0,38.0,8,0,0.5333333333333333,0,10,0,0.625,0,9,0,0.5625,0,9,0,0.5625,0,8,0,0.5714285714285714,0,5,0,0.35714285714285715,0,13,0,0.8666666666666667,0,11,0,0.8461538461538461,0,8,0,0.6153846153846154,0,11,0,0.7857142857142857,0,9,0,0.6428571428571429,0,13,0,0.8125,0,12,0,0.75,0,8,0,0.5,0,14,0,0.875,0,13,0,0.8125,0,11,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Vinnie Iyer,Sporting News,19,168,63.636,0,39.0,9,0,0.6,0,10,0,0.625,0,8,0,0.5,0,8,0,0.5,0,9,0,0.6428571428571429,0,6,0,0.42857142857142855,0,12,0,0.8,0,12,0,0.9230769230769231,0,7,0,0.5384615384615384,0,11,0,0.7857142857142857,0,10,0,0.7142857142857143,0,11,0,0.6875,0,13,0,0.8125,0,9,0,0.5625,0,12,0,0.75,0,12,0,0.75,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Dana Larson,DallasMorningNews,20,168,63.396,0,44.0,10,0,0.6666666666666666,0,11,0,0.6875,0,6,0,0.375,0,10,0,0.625,0,5,0,0.35714285714285715,0,7,0,0.5,0,10,0,0.6666666666666666,0,12,0,0.9230769230769231,0,7,0,0.5384615384615384,0,8,0,0.5714285714285714,0,9,0,0.6428571428571429,0,12,0,0.75,0,11,0,0.6875,0,9,0,0.5625,0,14,0,0.875,0,12,0,0.75,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mike Golic,ESPN,20,168,63.396,0,44.0,7,0,0.4666666666666667,0,11,0,0.6875,0,8,0,0.5,0,10,0,0.625,0,9,0,0.6428571428571429,0,4,0,0.2857142857142857,0,12,0,0.8,0,12,0,0.9230769230769231,0,6,0,0.46153846153846156,0,11,0,0.7857142857142857,0,10,0,0.7142857142857143,0,12,0,0.75,0,10,0,0.625,0,9,0,0.5625,0,12,0,0.75,0,13,0,0.8125,0,7,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Dave Dameshek,NFL,20,168,63.396,0,44.0,9,0,0.6,0,11,0,0.6875,0,9,0,0.5625,0,7,0,0.4375,0,0,0,0.0,0,6,0,0.42857142857142855,0,10,0,0.6666666666666666,0,10,0,0.7692307692307693,0,4,0,0.3076923076923077,0,9,0,0.6428571428571429,0,10,0,0.7142857142857143,0,13,0,0.8125,0,11,0,0.6875,0,9,0,0.5625,0,10,0,0.625,0,13,0,0.8125,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,David Moore,DallasMorningNews,20,168,63.396,0,44.0,8,0,0.5333333333333333,0,11,0,0.6875,0,8,0,0.5,0,8,0,0.5,0,7,0,0.5,0,6,0,0.42857142857142855,0,12,0,0.8,0,10,0,0.7692307692307693,0,7,0,0.5384615384615384,0,10,0,0.7142857142857143,0,12,0,0.8571428571428571,0,14,0,0.875,0,12,0,0.75,0,9,0,0.5625,0,15,0,0.9375,0,12,0,0.75,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Kevin Seifert,ESPN,20,168,63.396,0,44.0,8,0,0.5333333333333333,0,10,0,0.625,0,6,0,0.375,0,9,0,0.5625,0,10,0,0.7142857142857143,0,5,0,0.35714285714285715,0,12,0,0.8,0,11,0,0.8461538461538461,0,7,0,0.5384615384615384,0,13,0,0.9285714285714286,0,9,0,0.6428571428571429,0,12,0,0.75,0,12,0,0.75,0,8,0,0.5,0,12,0,0.75,0,13,0,0.8125,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Matt Verderame,Fansided,21,167,63.258,0,45.0,8,0,0.5333333333333333,0,10,0,0.625,0,6,0,0.375,0,11,0,0.6875,0,9,0,0.6428571428571429,0,6,0,0.42857142857142855,0,12,0,0.8,0,11,0,0.8461538461538461,0,6,0,0.46153846153846156,0,10,0,0.7142857142857143,0,8,0,0.5714285714285714,0,14,0,0.875,0,10,0,0.625,0,8,0,0.5,0,12,0,0.75,0,13,0,0.8125,0,12,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Nate Davis,USA Today,22,167,63.019,0,48.0,9,0,0.6,0,13,0,0.8125,0,9,0,0.5625,0,11,0,0.6875,0,5,0,0.35714285714285715,0,6,0,0.42857142857142855,0,13,0,0.8666666666666667,0,10,0,0.7692307692307693,0,9,0,0.6923076923076923,0,11,0,0.7857142857142857,0,9,0,0.6428571428571429,0,13,0,0.8125,0,14,0,0.875,0,8,0,0.5,0,12,0,0.75,0,12,0,0.75,0,9,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Matt Bowen,ESPN,22,167,63.019,0,48.0,10,0,0.6666666666666666,0,12,0,0.75,0,8,0,0.5,0,9,0,0.5625,0,8,0,0.5714285714285714,0,5,0,0.35714285714285715,0,12,0,0.8,0,11,0,0.8461538461538461,0,6,0,0.46153846153846156,0,9,0,0.6428571428571429,0,8,0,0.5714285714285714,0,13,0,0.8125,0,12,0,0.75,0,7,0,0.4375,0,12,0,0.75,0,11,0,0.6875,0,10,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
